RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6477,b'MTU3MDE0MTI=',b'VCdpZW4=',739,France,b'TWFsZQ==',40,4,0.0,2,0,0,173321.65,0
6478,b'MTU3MDI0NjQ=',b'Um9zcw==',549,France,b'RmVtYWxl',34,4,0.0,2,0,0,139463.57,0
6479,b'MTU1NzMzNDg=',b'TWFjbGVhbg==',850,France,b'TWFsZQ==',35,9,102050.47,1,1,1,3769.71,0
6480,b'MTU3MDQxNjA=',b'V2Fu',648,Spain,b'TWFsZQ==',49,5,0.0,1,1,0,149946.43,1
6481,b'MTU2OTM3MDQ=',b'VHNvdQ==',679,France,b'RmVtYWxl',24,6,114948.76,2,0,1,135768.25,0
6482,b'MTU2NjQ3NTI=',b'SmFjaw==',606,Germany,b'TWFsZQ==',39,8,136000.45,2,1,0,31708.53,0
6483,b'MTU2MjgyOTI=',b'THVjY2hlc2k=',850,France,b'TWFsZQ==',32,4,156001.68,2,1,1,151677.31,0
6484,b'MTU2MjExOTU=',b'Q2gnZW5n',619,Germany,b'TWFsZQ==',41,3,147974.16,2,1,0,170518.83,0
6485,b'MTU2Njg2Mjk=',b'U2F1bmRlcnM=',719,Spain,b'TWFsZQ==',44,2,0.0,2,1,0,196582.19,0
6486,b'MTU2MzUxOTc=',b'R2xvdmVy',640,Germany,b'TWFsZQ==',26,5,90402.77,1,1,1,3298.65,0
6487,b'MTU1OTI3NjE=',b'VHVuZw==',710,France,b'TWFsZQ==',40,5,0.0,2,0,0,162878.96,0
6488,b'MTU1NzQyODM=',b'UGFkb3Zhbm8=',580,France,b'TWFsZQ==',31,2,0.0,2,0,1,64014.24,0
6489,b'MTU1OTgwOTc=',b'Sm9obnN0b25l',550,France,b'TWFsZQ==',44,9,0.0,2,1,0,26257.01,0
6490,b'MTU3MTEzNTI=',b'RW5kcml6emk=',841,France,b'RmVtYWxl',31,3,162701.65,2,1,1,126794.56,0
6491,b'MTU2MjA3NTE=',b'U2Vjb21iZQ==',760,France,b'TWFsZQ==',34,2,0.0,2,1,0,164162.44,0
6492,b'MTU2NTY3MTc=',b'RWxld2VjaGk=',687,France,b'RmVtYWxl',30,6,0.0,2,0,0,179206.92,0
6493,b'MTU2NDMxMjE=',b'Q2h1',753,Germany,b'RmVtYWxl',35,5,82453.96,2,0,0,18254.75,0
6494,b'MTU3MjM2NzE=',b'THVjY2lhbm8=',661,France,b'TWFsZQ==',35,9,100107.99,1,1,0,83949.68,0
6495,b'MTU3NTI4NDY=',b'UGludG8=',699,France,b'TWFsZQ==',28,7,0.0,2,1,1,22684.78,0
6496,b'MTU2NDA4NTI=',b'TWNHcmVnb3I=',617,Germany,b'RmVtYWxl',39,5,83348.89,3,1,0,7953.62,1
6497,b'MTU3ODkzMTM=',b'VWdvcmpp',595,Germany,b'RmVtYWxl',44,4,96553.52,2,1,0,143952.24,1
6498,b'MTU3OTM2ODg=',b'QmFuY2tz',669,France,b'TWFsZQ==',50,9,201009.64,1,1,0,158032.5,1
6499,b'MTU3NzA0MDU=',b'V2FybG93LURhdmllcw==',613,France,b'RmVtYWxl',27,5,125167.74,1,1,0,199104.52,0
6500,b'MTU3MDI1NjE=',b'RGFsZQ==',782,France,b'TWFsZQ==',32,9,0.0,1,1,1,87566.97,0
6501,b'MTU2MjU5NjQ=',b'QnVja2xleQ==',582,France,b'RmVtYWxl',43,5,153313.67,1,0,0,170563.73,0
6502,b'MTU3NjEzNjQ=',b'TmtlbWppa2E=',679,France,b'TWFsZQ==',30,9,0.0,2,1,0,157871.55,0
6503,b'MTU1OTAyODY=',b'RmFpcmxleQ==',611,France,b'RmVtYWxl',40,2,125879.29,1,1,0,93203.43,0
6504,b'MTU1ODc5Nzg=',b'Qm9vdGhieQ==',455,Germany,b'RmVtYWxl',37,6,170057.62,1,0,1,54398.56,0
6505,b'MTU3NzMyNDI=',b'Q2h1a3d1aGFlbnll',621,France,b'TWFsZQ==',32,1,0.0,2,1,1,168779.47,0
6506,b'MTU3NjEwNTM=',b'TG9jaw==',596,Germany,b'TWFsZQ==',48,2,131326.47,1,0,0,1140.02,1
6507,b'MTU3MDIwOTU=',b'Q2xhcmtl',585,Spain,b'RmVtYWxl',56,1,128472.8,1,1,0,186476.91,1
6508,b'MTU3NjQyNTM=',b'UmFtc2V5',742,France,b'TWFsZQ==',32,6,160485.16,1,1,0,29023.03,0
6509,b'MTU3MDA4MDE=',b'RWlwcGVy',850,Germany,b'TWFsZQ==',42,6,84445.68,3,0,1,60021.34,1
6510,b'MTU3MzA1OTA=',b'S28=',738,Germany,b'RmVtYWxl',40,1,115409.18,2,0,0,180456.8,0
6511,b'MTU2NDM5MTY=',b'TXVucm8=',619,Spain,b'TWFsZQ==',46,8,62400.48,1,1,1,132498.39,1
6512,b'MTU3MjA2MzY=',b'TWNHcmVnb3I=',628,France,b'RmVtYWxl',50,4,143054.56,1,0,1,109608.81,1
6513,b'MTU3OTU0Mjk=',b'SGVuZGVyc29u',487,France,b'TWFsZQ==',24,7,133628.09,2,1,1,98570.01,0
6514,b'MTU2MDkyNTQ=',b'RmVybmFuZGV6',513,Spain,b'RmVtYWxl',41,9,107135.04,2,1,1,160546.58,0
6515,b'MTU2MjUxNDE=',b'UG9ydGVy',563,Spain,b'TWFsZQ==',26,7,0.0,2,0,0,6139.74,0
6516,b'MTU4MTA4OTg=',b'UGFu',803,France,b'RmVtYWxl',65,2,151659.52,2,0,1,6930.17,0
6517,b'MTU3NzU3OTc=',b'RXNwb3NpdG8=',607,Spain,b'RmVtYWxl',32,7,0.0,3,0,1,10674.62,0
6518,b'MTU3OTUyNDY=',b'S2FlcHBlbA==',628,Germany,b'RmVtYWxl',51,9,155903.82,2,1,1,71159.84,0
6519,b'MTU3OTUyNzU=',b'TGFtYg==',521,Spain,b'RmVtYWxl',49,4,82940.25,2,0,0,62413.01,1
6520,b'MTU1NzE4Njk=',b'TGVp',669,Germany,b'RmVtYWxl',50,4,112650.89,1,0,0,166386.22,1
6521,b'MTU2OTQxNDM=',b'Q29udGk=',686,France,b'RmVtYWxl',41,10,0.0,1,1,0,133086.45,0
6522,b'MTU3NDgyMzE=',b'SGFyZ3JlYXZlcw==',700,Germany,b'TWFsZQ==',35,4,95853.39,2,1,0,192933.37,0
6523,b'MTU2MzIxODU=',b'WWVybW9sYXlldg==',663,France,b'RmVtYWxl',42,1,82228.67,2,1,0,71359.78,0
6524,b'MTU4MDYyNDk=',b'S2Vycg==',671,Spain,b'RmVtYWxl',31,4,0.0,2,0,1,79270.02,0
6525,b'MTU3NDMyOTM=',b'V2F0ZXJz',651,Germany,b'RmVtYWxl',35,1,163700.78,3,1,1,29583.48,1
6526,b'MTU1OTgxNTc=',b'T255ZW9ydWx1',728,France,b'TWFsZQ==',34,4,106328.08,1,1,0,88680.65,0
6527,b'MTU3MDA5NDY=',b'S29sZXNuaWtvdmE=',574,France,b'RmVtYWxl',34,7,152992.91,1,1,1,134691.2,0
6528,b'MTU3MjI2OTI=',b'S2F6YWtvdmE=',464,France,b'TWFsZQ==',38,3,116439.65,1,1,0,75574.48,0
6529,b'MTU2OTY1MDY=',b'TWFjRG9uYWxk',604,Spain,b'TWFsZQ==',27,9,101352.78,1,0,0,30252.3,0
6530,b'MTU3Mjg4MjM=',b'U2hhcndvb2Q=',836,Spain,b'RmVtYWxl',37,10,0.0,2,1,0,111324.41,0
6531,b'MTU4MDg4NTE=',b'QnVma2lu',511,Germany,b'RmVtYWxl',75,9,105609.17,1,0,1,105425.18,0
6532,b'MTU2NzUyMzE=',b'Tndhbmt3bw==',518,France,b'RmVtYWxl',45,8,0.0,2,1,1,36193.07,0
6533,b'MTU3MzIyOTk=',b'Qm9uaXdlbGw=',756,France,b'TWFsZQ==',67,4,0.0,3,1,1,93081.87,0
6534,b'MTU3MDYyNjk=',b'V2lsbGlz',489,France,b'RmVtYWxl',47,8,103894.38,2,1,1,107625.46,0
6535,b'MTU1OTAwNzg=',b'QnVybnM=',622,Spain,b'TWFsZQ==',27,9,139834.93,1,1,1,152733.89,0
6536,b'MTU3NzY5ODU=',b'S3VuZw==',652,France,b'RmVtYWxl',36,6,112518.71,2,0,1,110421.31,0
6537,b'MTU3NTY3NDM=',b'SG93ZWxscw==',625,France,b'RmVtYWxl',37,7,115895.42,1,1,0,48486.25,0
6538,b'MTU3ODIzNjQ=',b'QmV2YW4=',521,Spain,b'RmVtYWxl',39,3,146408.68,1,0,0,72993.67,0
6539,b'MTU2MDQwOTM=',b'TmVpdGVuc3RlaW4=',546,France,b'TWFsZQ==',34,4,165363.31,2,1,1,25744.13,1
6540,b'MTU3NDkzMjg=',b'Sm9obnNvbg==',697,France,b'RmVtYWxl',45,1,0.0,2,1,0,46807.62,1
6541,b'MTU2NTYzMjI=',b'U2FuZG92ZXI=',571,Germany,b'TWFsZQ==',33,3,71843.15,1,1,0,26772.04,0
6542,b'MTU2ODU1NjQ=',b'Tm5hbXV0YWV6aW53YQ==',748,Spain,b'TWFsZQ==',35,5,105492.53,1,1,1,150057.2,0
6543,b'MTU3ODU4MzE=',b'U2luY2xhaXI=',591,France,b'TWFsZQ==',35,7,183027.25,1,1,1,56028.79,0
6544,b'MTU3OTYyMTg=',b'V2Vp',814,Germany,b'TWFsZQ==',29,1,131968.57,2,1,1,147693.92,0
6545,b'MTU3MTYyMTg=',b'SGlnZ2lucw==',709,France,b'RmVtYWxl',45,3,104118.5,1,0,1,174032.0,0
6546,b'MTU1NzI3MzU=',b'Q2hhbmc=',433,Spain,b'TWFsZQ==',27,2,0.0,2,1,1,153698.65,0
6547,b'MTU2MzM4NDA=',b'SGVuZGVyc29u',781,France,b'TWFsZQ==',20,0,125023.1,2,1,1,108301.45,0
6548,b'MTU2MDg3NjA=',b'Q294',656,France,b'RmVtYWxl',30,4,74323.2,1,1,1,22929.08,0
6549,b'MTU2Mjc4NDg=',b'VHN1aQ==',683,France,b'TWFsZQ==',38,7,109346.13,2,1,0,102665.92,0
6550,b'MTU3OTIwMjk=',b'TGVl',620,France,b'TWFsZQ==',32,6,0.0,2,1,0,56139.09,0
6551,b'MTU2MTczMzE=',b'U2VyZ2V5ZXZh',637,Germany,b'RmVtYWxl',39,3,109698.41,1,1,1,88391.29,1
6552,b'MTU2NTE3NDA=',b'TmFwb2xpdGFuaQ==',525,Spain,b'RmVtYWxl',30,5,0.0,2,0,1,149195.44,0
6553,b'MTU2MzY0MDc=',b'QmVhdGhhbQ==',793,Germany,b'RmVtYWxl',34,5,127758.09,1,1,0,143357.03,0
6554,b'MTU2MDc1MjY=',b'THU=',638,Germany,b'TWFsZQ==',50,1,102645.48,1,1,0,168359.98,1
6555,b'MTU2MzI1NzY=',b'WWFzaGluYQ==',520,France,b'TWFsZQ==',31,4,93249.4,1,1,0,77335.75,0
6556,b'MTU1ODE1MDU=',b'QmFsZXM=',641,France,b'TWFsZQ==',35,5,0.0,2,1,0,93148.93,0
6557,b'MTU2MTIyMDc=',b'SGlsbA==',840,Germany,b'RmVtYWxl',51,1,87779.83,1,0,1,36687.11,1
6558,b'MTU3MDcyNDI=',b'SWJlYW1ha2E=',504,Spain,b'TWFsZQ==',40,5,0.0,2,0,0,146703.36,0
6559,b'MTU3MjE5Mzc=',b'Um9taWxseQ==',686,France,b'TWFsZQ==',38,0,138131.34,1,0,1,115927.85,0
6560,b'MTU3NzM4NTI=',b'SGF5ZXM=',533,Germany,b'TWFsZQ==',38,4,70362.52,2,1,1,104189.46,0
6561,b'MTU3MTk3Nzg=',b'Q2hpdQ==',577,France,b'RmVtYWxl',32,1,0.0,2,1,0,9902.39,0
6562,b'MTU2NTA1Mzg=',b'U3Vu',445,Germany,b'RmVtYWxl',48,7,168286.58,1,1,0,16645.77,1
6563,b'MTU3OTc0NzU=',b'QnJlbm5hbg==',720,France,b'TWFsZQ==',44,3,86102.27,1,1,0,180134.88,1
6564,b'MTU3ODAzNTk=',b'U3RvcmV5',643,Germany,b'TWFsZQ==',25,4,115142.9,1,1,1,148098.95,0
6565,b'MTU3MzcxMDQ=',b'TGF3c29u',652,Germany,b'RmVtYWxl',47,0,126597.89,2,1,1,38798.79,1
6566,b'MTU3ODk5MzY=',b'VCdhbw==',663,France,b'RmVtYWxl',33,2,0.0,2,1,0,153295.0,0
6567,b'MTU3MDk1MjM=',b'WWFv',525,Germany,b'RmVtYWxl',30,0,157989.21,2,1,1,100687.67,0
6568,b'MTU1OTM0MjU=',b'QnJhY2V3ZWxs',662,Spain,b'RmVtYWxl',54,1,187997.15,1,0,0,111442.71,1
6569,b'MTU3NzY3MjU=',b'S2Vycg==',724,Germany,b'TWFsZQ==',54,8,172192.49,1,1,1,136902.01,0
6570,b'MTU2MDQ3MDY=',b'Qmxha2U=',581,Germany,b'TWFsZQ==',38,1,133105.47,1,1,0,105732.9,1
6571,b'MTU3OTA5NTg=',b'U2FuZGVycw==',685,Spain,b'TWFsZQ==',38,4,0.0,2,1,1,35884.91,0
6572,b'MTU3NDc1MzQ=',b'VG9ya2Vsc29u',595,France,b'TWFsZQ==',46,10,0.0,1,1,0,73489.15,1
6573,b'MTU1NzQyMzc=',b'SHN1ZWg=',588,France,b'RmVtYWxl',21,8,0.0,2,1,1,110114.19,0
6574,b'MTU2OTAzMzI=',b'V2FuZw==',647,Germany,b'TWFsZQ==',35,3,192407.97,1,1,1,40145.28,0
6575,b'MTU2NjEyOTA=',b'SGlnaHRvd2Vy',785,Germany,b'RmVtYWxl',38,9,107199.75,1,0,0,146398.51,0
6576,b'MTU2NTE4ODM=',b'R2Vub3Zlc2k=',794,Germany,b'RmVtYWxl',55,6,115796.7,1,1,0,160526.36,1
6577,b'MTU4MDg5MDU=',b'TGV2YW4=',823,France,b'TWFsZQ==',37,5,164858.18,1,1,1,173516.71,0
6578,b'MTU3MTU1MzI=',b'TGFp',687,Germany,b'TWFsZQ==',38,4,117633.28,1,0,1,88396.6,0
6579,b'MTU3ODYwNzg=',b'TG9naW5vdg==',850,France,b'RmVtYWxl',28,9,0.0,2,1,0,185821.41,0
6580,b'MTU2NTI0MDE=',b'TGFmbGV1cg==',496,France,b'RmVtYWxl',36,7,0.0,2,0,0,108098.28,0
6581,b'MTU2NzMwNzQ=',b'T2JpZGlta3Bh',527,Germany,b'RmVtYWxl',30,6,126663.51,1,1,1,162267.91,0
6582,b'MTU1OTg3NDQ=',b'Q2gnYW5n',576,Germany,b'RmVtYWxl',71,6,140273.47,1,1,1,193135.25,1
6583,b'MTU3ODU5NzU=',b'TWFzb24=',525,Spain,b'RmVtYWxl',60,7,0.0,2,0,1,168034.9,0
6584,b'MTU2MTMxODA=',b'TWlyYW5kYQ==',727,Germany,b'TWFsZQ==',21,8,153344.72,1,1,1,163295.87,0
6585,b'MTU1ODQyMjk=',b'U2ltb24=',671,Germany,b'RmVtYWxl',23,9,123943.18,1,1,1,159553.27,0
6586,b'MTU3NzM4MDQ=',b'R29sdWJldmE=',625,France,b'TWFsZQ==',39,5,0.0,1,1,0,99800.87,0
6587,b'MTU2OTk1MTU=',b'TWFuZnJpbg==',643,Germany,b'TWFsZQ==',33,7,98630.31,2,1,1,40250.82,0
6588,b'MTU3MDUzMTM=',b'U3Rhbmdl',707,France,b'RmVtYWxl',33,2,58036.33,1,1,1,83335.78,0
6589,b'MTU2OTM4MTc=',b'RmVycmFyaQ==',539,Spain,b'TWFsZQ==',28,5,0.0,2,1,0,48382.4,0
6590,b'MTU2NzM3OTA=',b'VGF5bG9y',498,Germany,b'TWFsZQ==',45,7,109200.74,2,0,1,165990.44,0
6591,b'MTU2NzQ4Njg=',b'V2Vp',696,Spain,b'RmVtYWxl',30,0,0.0,2,1,1,9002.8,0
6592,b'MTU2OTIxMTA=',b'Q2gnZW5n',758,France,b'RmVtYWxl',33,7,0.0,1,1,0,188156.34,0
6593,b'MTU2NDU5MDQ=',b'UGFyc29ucw==',685,France,b'RmVtYWxl',33,6,0.0,2,0,1,186785.01,0
6594,b'MTU1ODEzMzI=',b'UGFu',655,Germany,b'RmVtYWxl',30,1,83173.98,2,1,1,184259.6,0
6595,b'MTU4MDg1NDQ=',b'Q2FtZXJvbg==',747,France,b'RmVtYWxl',40,3,0.0,1,0,0,57817.84,1
6596,b'MTU3MzQ5NDg=',b'SWd3ZWJ1aWtl',601,Spain,b'TWFsZQ==',24,7,0.0,2,0,0,144660.42,0
6597,b'MTU2NTQ1MzE=',b'VHVhbg==',477,France,b'TWFsZQ==',22,5,82559.42,2,0,0,163112.9,1
6598,b'MTU2Mzc3NzQ=',b'RnJhc2Vy',558,France,b'TWFsZQ==',32,5,73494.21,1,0,0,136301.1,0
6599,b'MTU2NzcxNDE=',b'VHVybmJ1bGw=',586,Spain,b'TWFsZQ==',29,2,132450.24,1,1,1,36176.63,0
6600,b'MTU3Mzk1Nzg=',b'Q2hpYXphZ29tZWtwZXJl',850,France,b'TWFsZQ==',49,6,128663.9,1,1,0,65769.3,1
6601,b'MTU2OTczNjA=',b'WXVkaW5h',505,France,b'RmVtYWxl',36,2,79951.9,1,0,1,174123.16,1
6602,b'MTU2NTUyMTM=',b'VWRpbmVzZQ==',591,Germany,b'RmVtYWxl',51,8,132508.3,1,1,1,161304.68,1
6603,b'MTU1ODA4NzI=',b'Q2hpbndlaWtl',761,Germany,b'RmVtYWxl',38,1,120530.13,2,1,0,109394.62,0
6604,b'MTU2ODMyMTM=',b'QmVyZ2FtYXNjaGk=',554,France,b'RmVtYWxl',35,10,74988.59,2,0,1,190155.13,0
6605,b'MTU4MDExODg=',b'TWlsbGluZXI=',774,France,b'RmVtYWxl',47,6,94722.88,1,0,1,61450.96,0
6606,b'MTU2NDUwMjk=',b'S25vd2xlcw==',771,Spain,b'RmVtYWxl',33,5,0.0,2,1,0,8673.43,0
6607,b'MTU2MzMxODE=',b'U3dpbnRvbg==',792,France,b'TWFsZQ==',31,6,71269.89,2,0,1,125912.77,0
6608,b'MTU1OTgyNTk=',b'R3JlZ29yeQ==',673,Germany,b'RmVtYWxl',41,9,98612.1,1,1,0,151349.35,0
6609,b'MTU1NzYwMDA=',b'Q2hpYnVlemU=',765,France,b'TWFsZQ==',40,6,138033.55,1,1,1,67972.45,0
6610,b'MTU3NjYwNDc=',b'U3VraG9ydWtvdmE=',748,France,b'RmVtYWxl',41,2,91621.69,1,1,1,71139.31,0
6611,b'MTU1OTYzMzk=',b'RnJlbmNo',422,France,b'TWFsZQ==',54,3,140014.42,1,0,1,86350.97,0
6612,b'MTU3MTUxOTk=',b'RXN0cmFkYQ==',568,Spain,b'TWFsZQ==',27,5,126815.97,2,0,1,118648.12,0
6613,b'MTU2MTU5Mzg=',b'RmxlbWluZw==',502,France,b'RmVtYWxl',64,3,139663.37,1,0,1,100995.11,0
6614,b'MTU2Nzk5OTE=',b'S2VubmVkeQ==',524,France,b'RmVtYWxl',28,7,0.0,2,0,1,147100.72,0
6615,b'MTU2MjYxMzU=',b'Q29tYmVz',689,France,b'TWFsZQ==',34,1,165312.27,1,1,0,155495.63,0
6616,b'MTU3OTI5MzQ=',b'Q2FycnV0aGVycw==',661,France,b'TWFsZQ==',26,8,0.0,2,0,0,196875.87,0
6617,b'MTU3NDQwNDY=',b'QW5kcmVqZXc=',606,Spain,b'TWFsZQ==',33,8,0.0,2,1,1,63176.77,0
6618,b'MTU3MDA4MjY=',b'S28=',678,Germany,b'RmVtYWxl',54,1,123699.28,2,0,1,105221.76,0
6619,b'MTU3NTYzMDE=',b'RGFuaWVscw==',636,Germany,b'RmVtYWxl',29,3,97325.15,1,0,1,131924.38,0
6620,b'MTU1ODY1MTc=',b'VG9zY2Fubw==',647,France,b'TWFsZQ==',32,5,97041.16,1,1,1,23132.73,0
6621,b'MTU3NTEyOTc=',b'V2lsc29u',732,France,b'TWFsZQ==',36,5,0.0,2,1,0,161428.25,0
6622,b'MTU3MTAzNjU=',b'VGhvbXNvbg==',646,France,b'TWFsZQ==',50,0,104129.24,2,1,0,181794.86,1
6623,b'MTU2NzkzMDc=',b'S2F6YW50c2V2YQ==',559,France,b'RmVtYWxl',43,1,0.0,1,0,1,86634.3,0
6624,b'MTU2MTA3NTM=',b'Q3JlbW9uZXNp',581,France,b'TWFsZQ==',28,3,104367.5,1,1,1,29937.75,0
6625,b'MTU4MTEwMzY=',b'RmVycmk=',565,France,b'TWFsZQ==',46,7,135369.71,1,0,1,140130.22,0
6626,b'MTU2MTA5MTI=',b'RmVycmk=',657,Spain,b'RmVtYWxl',41,6,112119.48,1,1,0,17536.82,0
6627,b'MTU2MTk5MzI=',b'TG9tYmFyZGk=',847,France,b'TWFsZQ==',66,7,123760.68,1,0,1,53157.16,0
6628,b'MTU3NDYxOTk=',b'RWx1ZW11bm8=',558,France,b'RmVtYWxl',41,6,0.0,1,1,1,143585.29,1
6629,b'MTU1ODQ5Njc=',b'Q2hpZ2FudQ==',596,Spain,b'TWFsZQ==',57,6,0.0,2,1,1,72402.0,0
6630,b'MTU3MzQzNjU=',b'SHN1ZWg=',579,France,b'TWFsZQ==',39,5,0.0,2,0,1,39891.84,0
6631,b'MTU3MjY5NjA=',b'TydCcmllbg==',741,France,b'RmVtYWxl',36,3,0.0,2,1,1,89804.83,0
6632,b'MTU2NjUxNzc=',b'Qm9vdGg=',613,France,b'TWFsZQ==',44,3,0.0,2,0,1,136491.72,0
6633,b'MTU3Nzk5MTU=',b'TydMb2dobGlu',694,Spain,b'TWFsZQ==',31,5,0.0,1,1,0,35593.18,0
6634,b'MTU3MjkxMTA=',b'TGF2cm92',729,Spain,b'RmVtYWxl',42,7,0.0,2,1,0,58268.2,1
6635,b'MTU1NzUzOTk=',b'U29tYWRpbmE=',480,France,b'RmVtYWxl',42,1,152160.21,2,1,0,101778.9,0
6636,b'MTU2NzgzNzQ=',b'Q29sb21ibw==',666,France,b'RmVtYWxl',59,5,0.0,2,1,1,185123.09,0
6637,b'MTU3OTI2Nzk=',b'VHJvdXBl',575,France,b'TWFsZQ==',24,2,0.0,2,1,1,119927.81,0
6638,b'MTU2Njg3Njc=',b'S2VuZW5uYQ==',850,France,b'TWFsZQ==',36,3,0.0,2,1,0,195033.07,0
6639,b'MTU3NjE4ODY=',b'RnJhbmtsaW4=',740,France,b'TWFsZQ==',36,4,172381.8,1,1,1,86480.29,0
6640,b'MTU1ODMwNzY=',b'RGVsZW9u',588,Germany,b'TWFsZQ==',41,6,106116.56,2,1,0,198766.61,0
6641,b'MTU4MTU2MTU=',b'S3VuZw==',681,France,b'TWFsZQ==',36,5,141952.07,1,1,1,185144.08,0
6642,b'MTU1OTE5NDI=',b'Wml0bw==',611,Spain,b'RmVtYWxl',33,7,0.0,2,1,1,3729.89,0
6643,b'MTU3MjQ5MjQ=',b'R2lvcmRhbm8=',589,France,b'RmVtYWxl',37,6,138497.84,1,0,1,18988.58,0
6644,b'MTU3NjIxMjM=',b'RGF2aWRl',717,Spain,b'RmVtYWxl',34,1,0.0,2,1,0,119313.74,0
6645,b'MTU1Njc4OTM=',b'TGVp',556,Germany,b'TWFsZQ==',33,3,124213.36,2,1,0,62627.55,0
6646,b'MTU2NDg5ODk=',b'TW9zcw==',850,France,b'TWFsZQ==',37,4,126872.6,1,1,0,197266.58,0
6647,b'MTU2NjIwMjE=',b'THVjY2lhbm8=',685,Spain,b'RmVtYWxl',42,2,0.0,2,0,0,199992.48,0
6648,b'MTU2OTE2Mjc=',b'VGFp',713,France,b'RmVtYWxl',37,8,0.0,1,1,1,16403.41,0
6649,b'MTU3MzE3NTE=',b'T3NpbmFjaGk=',437,France,b'RmVtYWxl',26,1,120923.52,1,0,1,78854.57,0
6650,b'MTU2MzUyNzc=',b'Q29hdGVz',605,Spain,b'TWFsZQ==',47,7,142643.54,1,1,0,189310.27,0
6651,b'MTU2NTUyNTI=',b'TGFyaW9ub3Zh',758,Germany,b'TWFsZQ==',41,10,79857.64,1,1,1,78088.17,0
6652,b'MTU4MDM5NDE=',b'U2VsZXpuZXY=',600,France,b'TWFsZQ==',46,10,95502.21,1,0,0,19842.18,0
6653,b'MTU3MTQzODA=',b'QnV0Y2hlcg==',827,France,b'TWFsZQ==',38,5,0.0,2,0,0,103305.01,0
6654,b'MTU2NjY1NTk=',b'R291bGQ=',608,Germany,b'TWFsZQ==',23,8,197715.93,2,1,1,116124.28,0
6655,b'MTU3OTk5OTg=',b'Q3VubmluZ2hhbQ==',608,France,b'RmVtYWxl',30,8,85859.76,1,0,0,142730.27,0
6656,b'MTU3MDM3NjM=',b'U2FuZGVyc29u',554,France,b'TWFsZQ==',44,7,85304.27,1,1,1,58076.52,0
6657,b'MTU3OTU2NDA=',b'TWFp',683,Germany,b'RmVtYWxl',35,1,132371.3,2,0,0,186123.57,0
6658,b'MTU3ODAwNTY=',b'UmVpZA==',660,Spain,b'TWFsZQ==',33,4,0.0,1,1,0,29664.45,0
6659,b'MTU3Nzc4NzM=',b'RG93bmVy',628,France,b'RmVtYWxl',31,5,0.0,1,0,0,147963.07,1
6660,b'MTU1ODQ3NDk=',b'SHVtcGhyaWVz',668,Germany,b'TWFsZQ==',39,4,79896.0,1,1,0,38466.39,0
6661,b'MTU3NjUyNTg=',b'Qm9jaHNh',776,France,b'RmVtYWxl',29,5,0.0,2,1,1,143301.49,0
6662,b'MTU2MjMzNDY=',b'Q3phamtvd3NraQ==',820,France,b'TWFsZQ==',36,4,0.0,2,1,0,31422.69,0
6663,b'MTU2MTQwNTQ=',b'UGFua2h1cnN0',665,France,b'TWFsZQ==',36,1,0.0,2,0,1,121505.61,0
6664,b'MTU3NjYxODU=',b'U2hl',850,Germany,b'TWFsZQ==',31,4,146587.3,1,1,1,89874.82,0
6665,b'MTU2Njc2MzI=',b'QmlyZHNleWU=',703,France,b'RmVtYWxl',42,7,0.0,2,0,1,72500.68,0
6666,b'MTU1OTkwMjQ=',b'SG9wZQ==',506,Spain,b'TWFsZQ==',32,8,0.0,2,0,1,182692.8,0
6667,b'MTU3OTg3MDk=',b'R2lsbA==',588,Spain,b'TWFsZQ==',32,3,109109.33,1,0,1,4993.94,0
6668,b'MTU3NDE5MjE=',b'TW9vbg==',622,Spain,b'RmVtYWxl',26,8,0.0,2,1,1,124964.82,0
6669,b'MTU3OTM2NzE=',b'V2F0dA==',606,France,b'TWFsZQ==',34,5,0.0,1,1,0,161971.42,0
6670,b'MTU3OTc5MDA=',b'Q2hpbm9tc28=',517,France,b'TWFsZQ==',56,9,142147.32,1,0,0,39488.04,1
6671,b'MTU2Njc5MzI=',b'QmVsbHVjY2k=',758,Spain,b'RmVtYWxl',43,10,0.0,2,1,1,55313.44,0
6672,b'MTU3OTU5MzM=',b'QmFyZXNl',677,France,b'RmVtYWxl',49,3,0.0,2,1,1,187811.71,0
6673,b'MTU2NjA0MDM=',b'RmxlbWluZw==',827,Spain,b'RmVtYWxl',35,0,0.0,2,0,1,184514.01,0
6674,b'MTU3MzYyOTk=',b'QmVsbA==',729,France,b'RmVtYWxl',36,8,109106.8,1,0,0,121311.12,0
6675,b'MTU3NTkwMzQ=',b'TGkgRm9udGk=',654,France,b'TWFsZQ==',36,2,112262.84,1,1,0,12873.39,0
6676,b'MTU3MjQ2NjM=',b'Q2hyaXN0bWFz',654,Spain,b'RmVtYWxl',36,5,0.0,2,0,0,157238.05,0
6677,b'MTU1OTQ1NTY=',b'Q2h1dGVy',619,Spain,b'TWFsZQ==',52,8,0.0,2,1,1,123242.11,0
6678,b'MTU3MzcxNjk=',b'Sm9obnNvbg==',642,Spain,b'TWFsZQ==',26,8,144238.7,1,1,1,184399.76,0
6679,b'MTU2MzI0NzI=',b'U2NvdHQ=',472,Spain,b'RmVtYWxl',32,1,159397.75,1,0,1,57323.18,0
